node_id	osm_name	lat	lon	watercourse	feature_id	feature_name	metres
8561319403	Triple Falls	34.8134874	-83.2589073	Stump Branch			
8561319404	Norm's Falls	34.8069018	-83.2953994	Reedy Branch			
8604635092	Upper Opossum Creek Falls	34.756785	-83.3142333	Opossum Creek	335	Opossum Creek Falls	70
8604642894	Shoulder Bone Falls	34.7557201	-83.3019814	Shoulder Bone Branch			
8618772048	Lower Poplar Hollow Falls	35.0314723	-82.7805128				
8618783392	Poplar Hollow Falls	35.0337952	-82.7807052				
8633746628		35.0638102	-82.9267298	Bear Creek			
8666162947	Boyer Falls	34.6898	-83.3053087	Boatwright Creek			
8702292841	Upper Silver Run Falls	35.0672377	-83.0640924	Silver Run Creek	471	Upper Silver Run Falls	11
8721875144	Secret Falls	35.0044976	-83.1711645	Big Creek	332	Secret Falls (Highlands)	38
8725620138	Elbow Falls	35.1779512	-83.0034525	Tuckasegee River	1262	Elbow Falls	88
8758054049	John Danner Falls	34.7537581	-83.3124348				
8819102178	Wash Hollow Falls	35.3417465	-82.8976471		412	Wash Hollow Falls	18
8819102187	Lower Sam Branch Falls	35.3410019	-82.8979978	Sam Branch			
8819299431	Bad Creek Falls	34.9736732	-82.9868607	Bad Creek			
8837371906		34.9737994	-82.9856619				
8865813923	Land Bridge Falls	34.8311665	-83.1641258				
8914631217		35.1790143	-84.1665006				
8964612998	Shower Falls	35.1598359	-82.9742997		511	Shower Falls	73
8986971847	High Falls	34.973881	-85.3477311				
9044408936	Baby Falls	35.3267214	-84.176434	Tellico River			
9049475139	Upper Canada Creek Falls	34.6898758	-84.0314592	Canada Creek			
9160815226	Ricker Branch Falls	35.9617352	-82.8678303	Ricker Branch			
9160815227	Camp Creek Falls	36.0408947	-82.7437755				
9213120377		34.9574879	-82.8528436				
9262436768	Little Bearwallow Falls	35.4677601	-82.3395146		423	Little Bearwallow Falls	23
9319612942	Twisting Falls	36.2312863	-81.9754368	Elk River			
9348092652		35.1550299	-85.6868899				
9348092653	Hemlock Falls	35.1527053	-85.6706055				
9348092777	Denny Cove Falls	35.1536056	-85.6726621				
9455779360	Green Grotto Falls	35.3045498	-82.2450488				
9492605689	Noisy Falls	35.0444597	-83.0421539				
9492605690	FR89 Falls	35.0438463	-83.044266		1117	FR89 Falls	33
9492605691	Destiny Falls	35.99042	-81.7488993				
9496138953	Alarka Falls	35.3379619	-83.3699213	Alarka Creek			
9550301390	Green Mountain Falls	36.1141929	-81.7785582	Green Mountain Creek	799	Green Mountain Falls	3
9550301392	Otter Falls	36.148185	-81.8080865	Valley Creek			
9550301393	Cullowhee Creek Falls	35.2314567	-83.1859065	Cullowhee Creek			
9550301394	The Falls	35.3865525	-83.4433497		859	The Falls	6
9550301395	J. Johnson Falls	35.3923439	-83.5179898	Alarka Creek	858	J. Johnson Falls	23
9550301396	Bear Creek Falls	35.471319	-83.5734127	Bear Creek	944	Bear Creek Falls	20
9550301397	Mount Toxaway Falls	35.1316733	-83.0089749		830	Mount Toxaway Falls	4
9550301398	Land Bridge Falls	35.0972633	-82.9267984	Toxaway River	939	Land Bridge Falls	4
9550301399	Upper Wintergreen Falls	35.0983242	-82.9273843	Toxaway River	938	Upper Wintergreen Falls	40
9550301400	Eel Line Falls	35.0780633	-82.8940473	Toxaway River			
9555602243	Rockhouse Creek Falls	35.6629698	-85.3493562	Rockhouse Creek			
9562854210	Twin Falls	35.8090848	-85.6351727				
9594371341	Suter Falls	35.4108058	-85.597974	Rockey Moutain Creek			
9594442988	Greeter Falls	35.4346402	-85.6964099	Firescald Creek			
9609903284	Ester Falls	35.1775665	-85.6873406				
9609935323		35.1830692	-85.6923514				
9621376451	Ten Foot Falls	35.9300051	-81.7420822	Wilson Creek	784	Ten Foot Falls	2
9621376452	North Harper Creek Falls	36.0043699	-81.8401719	North Harper Creek			
9621376453	Big Bear Falls	35.6034563	-81.6376044	Shinny Creek	1106	Big Bear Falls	74
9621376454	Loobie Falls	35.2755476	-82.3176537	Stair Step Creek			
9621376455	Briefcase Falls	35.2885542	-82.358892		590	Case Falls	29
9621376456	Upper Avery Creek Falls	35.328985	-82.7674247	Avery Creek	486	Waterfall on Avery Creek	25
9621376457	Chasm Falls	35.0083711	-83.2488333	East Fork Overflow Creek			
9621376458	Split Rock Falls	35.088557	-82.9395623	Bearwallow Creek	705	Split Rock Falls	17
9641730237	Boulderfield Falls	35.3605529	-82.8795853		707	Boulderfield Falls	41
9656705570	Anvil Horn Falls	35.2094079	-82.9979631	Tuckaseigee River			
9656705571	Tuckasegee River Falls	35.2067729	-82.9944495	Tuckaseigee River			
9656705572	Rocky Knob Falls	35.281059	-82.9887789		869	Rocky Knob Falls	15
9656705573	Charley Creek Falls	35.2848983	-82.984409	Charley Creek	655	Charleys Creek Falls	6
9656705574	Unmentionable Falls	35.0676749	-82.9863639	Thompson River			
9656705575	Boxcar Falls	35.1872554	-82.852566	North Fork French Broad River	895	Boxcar Falls	5
9656705576	Sky Falls	35.0645686	-82.8782132	Rock Creek			
9656705577	Indian Ford Falls	35.0657548	-82.8738535	Rock Creek			
9675344517	McGill Creek Falls	35.4370133	-85.1251319				
9675757595	Graybeard Falls	35.6750343	-82.2851053	Flat Creek	896	Graybeard Falls	11
9675757596	Confluence Falls	35.3267865	-83.0026466	Piney Mountain Creek			
9741561647		34.7501484	-83.4051563	Tallulah River			
9771128308		36.095211	-80.2450851				
9799684569	Big Bearwallow Falls	35.1705193	-82.8418284	Big Bearwallow Creek			
9813452035	Rainbow Falls	35.662353	-83.4640731	Le Conte Creek	435	Rainbow Falls (GSMNP)	29
9814875351	Nantahala Falls	35.332474	-83.5955018	Nantahala River	758	Nantahala Falls	19
9814875352	Wesser Falls	35.3336347	-83.5903173	Nantahala River			
9814875353	Whiteoak Falls	35.2507779	-83.6397981	Whiteoak Creek	609	Whiteoak Falls	16
9814875354	Nantahala Cascades	35.2482772	-83.6397057	Nantahala River			
9814875355	Jagged Rock Falls	35.2501978	-83.6421283		610	Jagged Rock Falls	5
9814875356	The Cascades on Nantahala	35.2477684	-83.6443979	Nantahala River			
9814875357	Camp Branch Falls	35.2536191	-83.6529497	Camp Branch	612	Camp Branch Falls	18
9814875358	Grassy Branch Falls	35.3207573	-83.6046458	Grassy Branch	726	Falls on Grassy Branch	23
9814875359	Rattlesnake Falls	35.303322	-83.5263487	Rattlesnake Creek			
9814875360	Brooks Creek Falls	35.0307678	-83.2245715	Brooks Creek	606	Brooks Creek Falls	33
9814875361	Kalakaleskies Falls	35.0676042	-83.2257626	Cullasaja River			
9814875362	Ranger Falls	35.0878651	-83.2244577	Skitty Creek	602	Ranger Falls	6
9814875363	Fowler Creek Falls	35.0039721	-83.1057226	Fowler Creek	719	Fowler Creek Falls	47
9814875364	Miller Falls	35.10576	-82.9848167	Horsepasture River			
9814875365	Breakbone Falls	35.212456	-83.1577274	West Fork Tuckasegee River			
9814875366	Silver Ribbon Falls	35.2953287	-82.6998379	North Prong Turkey Creek	1018	Silver Ribbon Falls	3
9814875367	Hickory Branch Falls	35.6935979	-82.1883114	Hickory Branch	422	Hickory Branch Falls	56
9814875368	Buck Creek Falls	35.7330541	-82.1116709	Buck Creek	885	Buck Creek Falls (Marion)	7
9814875369	Laurel Leap Falls	35.8952356	-81.9239743	Laurel Branch	953	Laurel Leap Falls	10
9814875370	Rip Breeches Falls	35.9363055	-81.8514878		791	Rip Breeches Falls	16
9814875371	Zig Zag Falls	35.9400516	-81.8580204		792	Zigzag Falls	7
9814875372	Shacktown Falls	36.1242071	-80.593175	North Deep Creek	908	Shacktown Falls	7
9814875373	The Shoals	35.0787235	-82.8715178	Toxaway Creek			
9814875374	Taper Falls	35.0779448	-82.8744264	Toxaway Creek			
9814875375	Boushell Falls	35.0782656	-82.8754836	Toxaway Creek			
9814875376	Luner Falls	35.0777164	-82.8768053	Toxaway Creek			
9814875377	Diamond Creek Falls	35.1543582	-82.8580952	Diamond Creek	648	Diamond Creek Falls	41
9830918760		35.6518461	-83.5729939	Bearwallow Branch			
9851341837	Thorps Creek Falls	35.9971129	-81.759085	Thorps Creek	786	Thorps Creek Falls	23
9862134455		35.1910403	-85.4581276	Valley Brook			
9872623927		35.3209107	-82.9546565				
9893987890	Upper Glen Marie Falls	36.1215546	-81.6844243	New Years Creek			
9893987895	Lower Glen Marie Falls	36.1214011	-81.6845909	New Years Creek			
9894275811	Spelunker Falls	34.9370471	-82.8553902				
9894275812	Crosscut Falls	34.9372711	-82.8566686	Poe Creek			
9894323506	Allie's Falls	34.9462292	-82.8114275				
9894333470	Pork Chop Falls	34.9516519	-82.862055				
9898165198	Barnett Branch Trail Falls	35.3717426	-82.7743074				
9898165199	Bartram Falls	35.3035397	-83.6824758	Ledbetter Creek	761	Bartram Falls	9
9898165200	Bearwallow Falls	35.3293937	-83.0016739	Bearwallow Creek	677	Bearwallow Falls	13
9898165201	Beetree Fork Falls	35.2512909	-82.8905778	Beetree Fork	579	Beetree Fork Falls	19
9898165202	Bent Field Falls	35.1920357	-82.8540727	North Fork French Broad River			
9898165203	Billy Branch Falls	35.3585243	-82.7374734	Billy Branch			
9898165204	Toxaway Shoals	35.0715266	-82.8869254	Toxaway River			
9898165205	Buck Creek Falls	35.1325752	-83.2246138	Buck Creek	731	Buck Creek Falls	34
9898165206	Buckeye Creek Falls	36.2229346	-81.9074084	Buckeye Creek	771	Buckeye Falls	11
9898165207	Buttermilk Falls	35.1078642	-82.7628608	West Prong Glady Fork			
9898165208	Camp Branch Falls	35.1679537	-83.5419171	Camp Branch	669	Camp Branch Falls	23
9898165209	Upper Camp Branch Falls	35.1682787	-83.5422353	Camp Branch	670	Upper Camp Branch Falls	7
9898165210	Cascades Falls	35.712935	-82.3716944	Waterfall Creek	887	Cascades Waterfall (Craggy)	34
9898165211	Chestnut Falls	35.2791272	-82.8873152	Chestnut Creek	498	Chestnut Falls	8
9898165212	Clawhammer Falls	35.3255364	-82.7465179				
9898165213	Coyote Falls	35.0671975	-83.0740326	Little Whitewater Creek	999	Coyote Falls	12
9898165214	Cradle Falls	35.375231	-82.7820831		601	Cedar Falls (Fountain Inn)	13
9898165215	Falling Water Branch Falls	35.8048394	-82.306689	Falling Water Branch	1105	Falling Water Branch Falls	36
9898165216	First Falls	35.1566884	-82.8745477	West Fork French Broad River			
9898196117	Second Falls	35.155075	-82.8734973	West Fork French Broad River			
9898196118	Plaid Falls	35.1535266	-82.8738861	West Fork French Broad River			
9898196119	Whitmire Falls	35.1330694	-82.7920701	East Fork French Broad River	665	Waterfall on East Fork of French Broad River	12
9898196120	Granite Falls	35.8000773	-81.410902	Gunpowder Creek			
9898196121	Handpole Branch Falls	35.2810611	-83.6821083	Handpole Branch	935	Handpole Branch Falls	0
9898196122	Huntfish Sidekick Falls	36.0137439	-81.8039443		783	Hunt Fish Sidekick Falls	8
9898196123	Indian Camp Branch Falls	35.0866907	-82.9273042	Indian Camp Branch	1107	Indian Camp Branch Falls (Gorges)	19
9898196124	John Neal Falls	35.2042881	-82.923201		808	John Neal Falls	43
9898196126	Little Looking Glass Falls	35.3165103	-82.7902156	Looking Glass Creek			
9898196127	Mystery Falls	35.3168739	-82.7904191	Looking Glass Creek			
9898196128	Lower Abbs Creek Falls	35.3245594	-83.0754552	Abbs Creek	678	Lower Abbs Creek Falls	48
9898196129	Upper Abbs Creek Falls	35.3268077	-83.0762283	Abbs Creek			
9898196130	Dismal Falls	35.1803287	-82.9741394	Dismal Creek	414	Dismal Falls	48
9898196131	Lower Dismal Falls	35.1813112	-82.9734594	Dismal Creek			
9898196132	Lower Thompson Ridge Falls	35.3914886	-82.74686		662	Lower Thompson Ridge Falls	7
9898196133	Upper Thompson Ridge Falls	35.3918928	-82.747801		663	Upper Thompson Ridge Falls	18
9898196134	McCall Mill Shoals	35.1447945	-82.8849154	North Fork Flat Creek			
9898196135	Parker Creek Falls	35.2145863	-82.952933	Parker Creek			
9898196136	She Falls Falls	36.208471	-81.875646	Pond Creek			
9898196137	Shot Pouch Falls	35.1604838	-83.5728874	Shot Pouch Creek	1067	Shot Pouch Falls	83
9898196138	Tucker Creek Falls	35.2172156	-82.8869939	Tucker Creek			
9898196140	Barbara Falls	35.2397385	-82.8249349	Catheys Creek			
9898196141	Washington Creek Falls	35.4489915	-83.2420273	Washington Creek	842	Waterfall on Washington Creek	3
9951766892	Long Creek Falls	35.306421	-81.2340341	Long Creek			
9951766893	High Shoals	35.3963185	-81.2024561	South Fork Catawba River			
9951766894	Uwharrie Falls	35.4097023	-80.0900749				
9951766895	Sharpes Falls	36.4593624	-81.5548229	North Fork New River	930	Sharpes Falls	2
9951766896	Bluff Mountain Falls	36.4008738	-81.5443757				
9951766897	Nana Falls	36.3789216	-81.4118446		931	Riverview Falls (Nana Falls)	12
9951766898	Slate Rock Creek Falls	35.3929886	-82.6945908	Slate Rock Creek	425	Slate Rock Creek Falls	10
9951766899	Little East Fork Falls	35.3710342	-82.8936124	Little East Fork Pigeon River	708	Waterfall on Little East Fork	62
9973652805	Abrams Falls	36.6767308	-82.256612	Abrams Creek			
9975056718	Pulliam Creek Falls	35.2783649	-82.3416604	Pulliam Creek	849	Pulliam Creek Falls	8
9975056719	Lower Horse Creek Falls	35.2698516	-82.2146823	Horse Creek			
9975056720	Summey Cove Falls	35.2629862	-82.8905397		577	Summey Cove Falls	42
9975056721	Bullpen Cove Falls	35.3669047	-82.8122275		776	Waterfall in Bullpen Cove	6
9975056722	Boomer Inn Falls	35.3735549	-82.9638051	Boomer Inn Branch	832	Boomer Inn Falls	63
9975056723	Caney Bottom Falls	35.2976467	-82.8151418	Caney Bottom Creek			
9975056724	Factory Branch Falls	35.1233065	-83.6143204	Factory Branch	920	Factory Branch Falls	2
9975056725	Katies Falls	35.206846	-83.2670604				
9975056726	Lower Satulah Falls	35.0247413	-83.1905378	Clear Creek			
9975056727	Satulah Falls	35.0307545	-83.1977814	Clear Creek	728	Satula Falls	13
9975056728	Flat Creek Falls	35.5494357	-83.1716969	Flat Creek			
10003087905	Lower Falls	35.4540864	-83.971855	Slickrock Creek	820	Lower Falls (Robbinsville)	34
10003087906	Bear Creek Falls	35.440017	-83.931248	Bear Creek			
10003087907	Bear Creek Falls (Cheoah)	35.4403034	-83.9292563	Cheoah River			
10003087908	Aiken Branch Falls	35.4606799	-83.9234142	Aiken Branch			
10003087909	Judy Branch Falls	35.464898	-83.8875775	Judy Branch			
10003087910	Violet Falls	35.3491722	-83.9999638	Cold Branch	815	Violet Falls	33
10003087912	Verlie Falls	35.3778858	-83.9125811	Avey Creek			
10003087913	Burgan Creek Falls	35.2646599	-83.8402778	Burgan Creek	812	Burgan Creek Falls	40
10005318008	Yellowstone Falls	35.323938	-82.840889	Yellowstone Prong	512	Yellowstone Falls	66
10016914656	Little Wildcat Falls	35.3114709	-82.9145656				
10016914667	Mount Hardy Falls	35.303963	-82.9197001	West Fork Pigeon River	426	Mt Hardy Falls	10
10016914675	Lower Wildcat Falls	35.315321	-82.9074566	Silver Mine Branch	536	Lower Wildcat Falls	47
10019235082	Bruce Knob Falls	35.2374101	-82.9117445		894	Bruce Knob Falls	49
10028339364	Piney Creek Falls	35.6730786	-85.3842121	Piney Creek			
10028339471		35.6612301	-85.3855117	Piney Creek			
10037576961	Turley Falls	35.322374	-82.5203078	Brightwater Branch			
10037576962	Glencannon Falls	35.2266293	-82.6953578	Williamson Creek			
10037576963	Clear Creek Falls	35.1513997	-83.6582641	Clear Creek	950	Clear Creek Falls	25
10037576964	Nelsons Falls	35.242628	-83.6974767	Powder Burnt Branch			
10037576965	Wildcat Falls	35.4278065	-83.9995708	Slickrock Creek	819	Wildcat Falls (Robbinsville)	39
10037576966	North Shoal Creek Falls	35.1782135	-84.2344764	North Shoal Creek	883	North Shoal Creek Falls	20
10049091458	Cane Creek Falls	35.6631126	-85.3501764	Cane Creek			
10054330791	4x4 Falls	35.9169423	-81.7485579		952	4 X 4 Falls	68
10056415859	Upper Bubbling Spring Branch Falls	35.3006492	-82.911923	Bubbling Spring Branch	488	Upper Bubbling Springs Branch	6
10056415860	Lower Bubbling Spring Branch Falls	35.3010428	-82.9119079	Bubbling Spring Branch	487	Lower Bubbling Springs Branch	6
10076027819	Little Sam Falls	35.3176724	-82.9064952		827	Little Sam Falls	10
10140639672	Sweat Heifer Cascades	35.6189377	-83.3811377	Sweat Heifer Creek			
10140639673	Upper Mouse Creek Falls	35.7180444	-83.1298589	Mouse Creek			
10140639674	West Prong Mouse Creek Falls	35.7190421	-83.1334511		948	West Prong Mouse Creek Falls	38
10140639675	Thomas Falls	35.0229632	-83.560014		742	Thomas Falls	22
10197856548	Walker Hollow Falls	36.072744	-81.7430972		797	Walker Hollow Falls	34
10197856549	Woodruff Branch Falls	36.0590383	-81.7330332	Woodruff Branch	795	Woodruff Branch Falls	4
10197856550	Tanawha Falls	36.0985144	-81.7975162		798	Tanawha Falls	6
10197856551	Rainbow Falls	35.4491844	-82.2561746				
10197856552	Walker Falls	35.7556934	-82.3538101	Walker Branch	671	Walker Falls	36
10197856553	Moravian Falls	36.0860273	-81.1901159				
10197856554	Fishtop Falls	35.2668688	-82.3281455	Green River			
10197856555	Sillers Falls	35.2053073	-82.2286091	Vaughn Creek			
10197856556	Boren Mill Shoals	35.089354	-82.849899	Toxaway Creek			
10197856557	Lower Indian Creek Falls	35.1057813	-82.9233942	Indian Creek			
10197856558	Chastine Creek Falls	35.3221768	-83.0625407	Chastine Creek	1059	Waterfall on Chastine Creek	2
10197856559	Fisher Falls	35.4300865	-83.1830671	Fisher Creek East Fork	906	Fisher Falls	10
10197856560	Bull Cove Falls	35.0031351	-83.5425476		739	Bull Cove Falls	23
10197856561	High Falls	35.0149812	-83.5279387	Beech Creek	740	High Falls (Beech Creek)	43
10240728761	Ripshin Branch Falls	35.9395038	-81.8177525	Ripshin Branch			
10240728762	Bluff Falls	35.0817612	-82.9166326	Bearwallow Creek	469	Bearwallow Falls	16
10240728763	Double Branch Falls	35.2103589	-82.9350932	Double Branch	527	Falls on Double Branch	19
10240728770	Licklog Branch Falls	35.7094563	-82.1973903	Licklog Branch	837	Licklog Branch Falls	14
10240728772	Little Fall Branch Falls	35.7552596	-82.9765198		373	Little Fall Branch Falls	9
10240728773	Logging Road Falls	35.3211664	-82.8110762		385	Logging Road Falls	62
10240728774	New Falls	35.029601	-83.5560853	Wateroak Creek	741	New Falls	8
10240728775	Rockhouse Falls	35.1086641	-82.9987292	Burlingame Creek			
10240728776	Thunderhole Falls	36.110198	-81.6999463	Thunderhole Creek	768	Thunderhole Falls	5
10240728777	Tranquility Falls	35.3065616	-82.7831937	Looking Glass Creek			
10240728778	Whaleback Falls	35.2821656	-82.8168217	Davidson River			
10240728783	501 Falls	34.9977234	-83.5458115		1136	501 Falls	28
10297003950	Tom's Falls	35.4863515	-82.308548	Toms Fork			
10297271068	Lowry Falls	35.221723	-84.5352079	Lowry Branch			
10302621117	Upper Middle Creek Falls	35.0080746	-83.3281089	Middle Creek	629	Upper Middle Creek Falls	64
10302621118	Middle Creek Falls	35.0105141	-83.3313281	Middle Creek			
10302621119	Dome Falls	35.0125616	-83.3361683	Middle Creek	736	Cavern Falls	26
10302621120	Pothole Falls	35.0161665	-83.1262284	Chattooga River	632	Potholes Falls	30
10302621121	Chestnut Cove Branch Falls	36.0030661	-81.839211	North Harper Creek	781	Chestnut Cove Branch Falls	6
10302621122	King Creek Falls	35.2580419	-82.7740065	King Creek	1051	Fawn Branch Falls	85
10302621123	Long Branch Falls	35.2790075	-82.8248059	Long Branch	382	Waterfall on Long Branch	10
10302621124	Piney Mountain Falls	35.3259926	-83.0006733	Piney Mountain Creek	676	Piney Mountain Falls	3
10302621125	Split Rock Falls	35.1219395	-82.9840765		1000	Crevasse Falls (Split Rock Falls)	37
10313169795	Joe Pack Falls	35.0780417	-83.0064637	Thompson River	1199	Joe Pack Falls	10
10313169796	Bestos Falls	35.0786693	-83.0032018	Thompson River	1197	Upper Bestos Falls	15
10554619106	Lower Middle Prong Falls	35.3517697	-82.9434948	Middle Prong West Fork Pigeon River	834	Middle Prong Falls	28
10554652376	Upper Middle Prong Falls	35.3513026	-82.9437397	Middle Prong West Fork Pigeon River	834	Middle Prong Falls	29
10575435828	Bottomless Pools	35.4268919	-82.2326588	Pool Creek			
10604265378	Upper Melrose Falls	35.2176036	-82.3000694	Big Fall Creek			
10604265380	Edge of the World Falls	35.2685708	-82.3771952				
10655403278	Narrows Falls	35.1129893	-83.0039859	Horsepasture River			
10655403279	Gladie Creek Falls	35.274003	-83.0337986	Gladie Creek			
10655403280	Slatten Falls	35.2042114	-83.0537972	Slatten Branch			
10655403281	Great Falls	35.2012211	-83.0510786	Robinson Creek			
10655403282	Laurel Falls	35.2002241	-83.0531978	Robinson Creek			
10655403283	Middle Cold Creek Falls	35.2168167	-82.9668028	Cold Creek			
10655403284	Mill Shoals	35.1882583	-82.9505104	Mill Branch			
10655403285	Upper Mill Shoals	35.1945711	-82.9532113	Mill Branch	1209	Mill Branch Falls (281N)	2
10655403286	Camp Minnehaha Falls	35.4642572	-82.2849394	Grassy Creek			
10655403287	Skidder Falls	35.9826517	-81.8542525	Harper Creek			
10662170522		36.1269357	-82.3226942	Rock Creek			
10662170770		36.1279178	-82.3256619	Rock Creek			
10671885779	Sill Branch Falls	36.1243447	-82.5269556	North Fork Sill Branch			
10671931812	Pine Ridge Falls	36.1201028	-82.5374409	Devil Fork			
10671931834	Wilderness Falls	36.1061011	-82.5442394				
10713259883	Spring Creek Falls	35.8844421	-82.8331822	Spring Creek			
10735239409		35.0236513	-83.2423921				
10746713377	Middle Batson Creek Falls	35.1629636	-82.7324285	Batson Creek	460	Middle Batson Creek Falls	10
10746713378	Upper Batson Creek Falls	35.1591321	-82.7337303	Batson Creek	459	Upper Batson Creek Falls	99
10746713379	William Falls	35.1657825	-82.7345877	Carson Creek			
10746713380	Warrior Falls	35.2571525	-82.7726347	King Creek	1052	Warrior Falls	6
10746713381	Whitetail Falls	35.2571712	-82.7748323	Fawn Branch	1051	Fawn Branch Falls	67
10746713389	Bambi Falls	35.2567914	-82.7733434		1052	Warrior Falls	79
10746713390	Rock Creek Falls	35.2007753	-82.5040636	Rock Creek			
10746713391	Powerhouse Falls	35.2448875	-82.3888893	Green River			
10754921562	Fawn Branch Falls	35.2572699	-82.7741411	Fawn Branch	1051	Fawn Branch Falls	3
10762318386		35.4404667	-85.5534728	Savage Creek			
10784410549	Bee Branch Falls	35.4209068	-82.7173111	Bee Branch	927	Bee Branch Falls	36
10784410550	English Falls	35.9131869	-81.9610625		900	English Falls (access restricted)	83
10784410552	Kuykendall Falls	35.244618	-82.787905	Kuykendall Creek	926	Kuykendall Falls	21
10784410553	Slickens Creek Falls	35.210722	-83.0062593	Slickens Creek			
10784410554	Lower Enloe Creek Falls	35.6099628	-83.259814	Enloe Creek			
10784410555	Bluet Falls	35.606161	-83.2615532	Raven Fork			
10784410556	Pothole Falls	35.6070948	-83.2593686	Raven Fork			
10784410558	Big Rock Falls	35.6080172	-83.2593663	Raven Fork			
10784410559	Sand Creek Falls	35.3548357	-83.9926873	Sand Creek	813	Sand Creek Falls	9
10784410560	Shuck Ridge Creek Falls	35.2954616	-82.861656	Shuck Ridge Creek	341	Shuck Ridge Creek Falls	33
10784410561	Skitty Creek Falls	35.091818	-83.2176268	Skitty Creek	608	Waterfall on Skitty Creek	3
10784410562	Tellico Falls	35.2599322	-84.0488465	Tellico River	884	Tellico Falls	1
10784410563	Twin Falls	35.1193646	-82.9265837	Toxaway River	703	Twin Falls (Toxaway River)	4
10784410564	Upper Toms Spring Falls	35.2956174	-82.8343823		347	Yellow Branch Falls	46
10784410565	Wolf Laurel Falls	35.3568459	-83.981567	Wolf Laurel Branch	814	Wolf Laurel Falls	23
10798202569		35.0948646	-82.5703059	Wattacoo Creek			
10799901701	Upper Maple Spring Branch Falls	35.0963852	-82.8898936	Maple Spring Branch	1212	Upper Maple Springs Branch Falls	29
10803294617	Grassy Creek Falls	35.2374641	-83.1363312	Little Mill Creek			
10803294618	Shoal Creek Falls	35.6341683	-81.7656923	Shoal Creek			
10803294619	Upper Shoal Creek Falls	35.6334373	-81.7623263	Shoal Creek			
10803294620		36.100413	-81.9294197	Blood Camp Branch	770	Waterfalls Park Falls	39
10803294621	Boat Buster	35.9283301	-81.7367592	Wilson Creek			
10803294622	Thunder Hole	35.9284086	-81.7364517	Wilson Creek			
10803294623	Triple Drop	35.9254197	-81.7338224	Wilson Creek			
10803294624	Razorback	35.9212412	-81.734554	Wilson Creek			
10809682606	Upper Raven Cliff Falls	35.9485556	-81.8206446	Upper Creek	946	Raven Cliff Falls	84
10809682607	Goliath Falls	35.9478255	-81.8210845	Upper Creek	946	Raven Cliff Falls	55
10812764652	Little Wilson Creek Falls	36.0800782	-81.7900603	Little Wilson Creek			
10812764653	Andrews Creek Falls	36.0711939	-81.813327	Andrews Creek			
10812764654	Barn Ridge Creek Falls	36.05084	-81.735285				
10815469281	Indian Creek Falls	35.1111676	-82.919524	Indian Creek			
10815469282	Upper Indian Creek Falls	35.1087955	-82.921241	Indian Creek			
10815469283	Middle Indian Creek Falls	35.1074474	-82.9220556	Indian Creek			
10833025725	Lower Balsam Falls	35.2660832	-82.9693434	Wolf Creek	962	Balsam Falls	21
10833025726	Balsam Falls	35.2663616	-82.9694738	Wolf Creek	962	Balsam Falls	20
10833025732	Lauren Falls	35.2640382	-82.969807	Wolf Creek	986	Lauren Falls	11
10834213426	Upper Logging Road Falls	35.3227552	-82.8150312		322	Upper Logging Road Falls	26
10876845872		35.7742122	-84.9458767	Jewett Branch			
10902421881	Enloe Creek Falls	35.6113103	-83.2611649	Enloe Creek	358	Enloe Creek Falls	12
10902421882	Raven Falls	35.5984916	-83.2660627	Raven Fork			
10902421883	Island Slide Falls	35.5961338	-83.2669951	Raven Fork			
10902421884	Great Blue Heron Falls	35.595027	-83.2670482	Raven Fork			
10902421885	Big Boy Falls	35.5939958	-83.2674078	Raven Fork			
10902421886	Buckshot Falls	35.5903342	-83.2659757	Raven Fork			
10929582612	Yellow Patch Falls	35.293075	-82.9603194	Yellow Patch Branch	805	Yellow Patch Falls	47
10945275628	Hemlock Falls	34.8351776	-85.4827911	Daniel Creek			
10951769185	Robinson Creek Falls	35.2183285	-83.0464772	Robinson Creek			
10951769186	Stillhouse Falls	35.8541721	-81.9382492	Stillhouse Branch			
10956219906	Splash Dam Falls	36.2101284	-81.9740254	Elk River			
10971337297	Gingercake Creek Falls	35.9254272	-81.8612313	Gingercake Creek			
11011124039	Upper Gragg Prong Falls	36.0252701	-81.7974613	Gragg Prong	788	Upper Gragg Prong Falls	20
11011124040	Upper Rockhouse Creek Falls	35.2990173	-82.8031888	Rockhouse Creek	520	Waterfall on Rockhouse Creek	10
11011124041	Middle Rockhouse Creek Falls	35.2961557	-82.8006826	Rockhouse Creek	518	Middle Falls on Rockhouse Creek	14
11011124042	Lower Rockhouse Creek Falls	35.2864766	-82.8023802	Rockhouse Creek			
11020685937	Bennett Cove Falls	35.336282	-82.8035499	Looking Glass Creek	548	Bennett Cove Falls	64
11020685940	Crawford Cove Falls	35.1681556	-83.5690497				
11020685941	Sunshine Falls	35.2776205	-82.3418766	Green River	850	Sunshine Falls (Green River)	65
11020915967	Bullhead Creek Cascades	36.4240224	-81.0794198				
11033954737		35.1012024	-80.9402344				
11083721840	Cashiers Sliding Rock	35.0750168	-83.1078277	Chattooga River			
11083721841	Corkscrew Falls	35.0592456	-83.1170034	Chattooga River			
11083721842	Rainbow Falls	35.1235288	-83.1252412	Hurricane Creek			
11083721843	Naiad Falls	35.0611381	-83.2172451	Cullasaja River			
11083721844	Pinky Falls	35.0818142	-83.2070698	Big Creek			
